repo_id,repo_slug,cell,task,model,prompt_version,label,reason,input_tokens,output_tokens,usd,called_utc
06c10efa7320ba10b69a18c44e0f0a93,action-study-ai,Learning and study,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'study' and 'ai' plainly name study assistance function,13,51,0.000536,2026-09-13T08:41:42Z
2c02616c130730a7056fae58622e34ce,class-path-prime,Learning and study,namestyle,claude-sonnet-5,3,Cannot tell,"Fragments 'class', 'path', 'prime' unclear combination, purpose unknown",13,48,0.000506,2026-09-13T08:41:43Z
12f2a25e6ee0ad72d9be890b42a00a5f,quizflow-v1,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'Quiz' names the function; 'flow' describes the process, version stripped.",14,57,0.000598,2026-09-13T08:41:43Z
e9ffc544038102a48217f027b54a94be,movicare-landing-page,Site and portfolio,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'landing-page' is a plain function word naming the artefact type.,15,52,0.000550,2026-09-13T08:41:44Z
1b57c389c954e8ebd6ce9c1e5cf6fbec,dracoflames-project,Unclassified,namestyle,claude-sonnet-5,3,Fanciful (an invented word: 'vibescudo'),"'Dracoflames' is a coined evocative word, unrelated to any stated function",14,58,0.000608,2026-09-13T08:41:45Z
79bbb0abf73abb1264e74aa35a8ba942,chicago-caterer-connect,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'caterer' names the audience/domain, 'connect' with named audience is descriptive",17,60,0.000634,2026-09-13T08:41:45Z
5ae685ec873f08a6c32cd955f78ffa7e,melhor-envio,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Portuguese phrase 'best shipping', purpose unclear without context",13,42,0.000446,2026-09-13T08:41:45Z
e9f85fcb57baac6dde641327be727291,pace-vid,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Pace' and 'vid' hint at video pacing, needs inference",12,64,0.000664,2026-09-13T08:41:46Z
2c0300a391b944e25e9e9b3b9fcc6bd4,electro-sphere-lab,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),'Electro-sphere-lab' evokes electronics/tech experimentation without naming a specific function.,16,73,0.000762,2026-09-13T08:41:47Z
d6878b995cc19c79af34e8364f22daf9,prj-billmanagement-ui,Money and admin,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'billmanagement' and 'ui' plainly name billing management interface function,18,56,0.000596,2026-09-13T08:41:47Z
9285de5b75a642ce3b00d8d19280c55b,random-name-alchemy,Utilities and converters,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'alchemy' evokes transformation metaphor for name generation, no plain function word",15,67,0.000700,2026-09-13T08:41:47Z
f193516bbaf3e48d0eb780743bfbf370,msite,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"'msite' fragment, unclear meaning, likely abbreviation but ambiguous purpose",9,50,0.000518,2026-09-13T08:41:49Z
3735ac22fb5190d5ec0b2481ae98bac9,nafta-descuentos-ya,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'nafta' (fuel) and 'descuentos' (discounts) name the service directly.,38,61,0.000686,2026-09-13T08:41:49Z
8da0dbf0c910c5d31e56ef9aa098ec58,pursuita,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Coined-sounding word, purpose unclear, no plain function word present.",11,41,0.000432,2026-09-13T08:41:49Z
eacf72d412bc075cf6a5d01ac6eb54bc,window-to-bharat,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Metaphorical phrase, purpose unclear beyond referencing India, no function word",26,46,0.000512,2026-09-13T08:41:49Z
b7bc7d38e15563cbd50e40ed37cf5c3e,babi,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Single word, meaning and purpose unknown without more context",9,36,0.000378,2026-09-13T08:41:50Z
5abc7de27c27b2b2f5d7a8111b17b146,lovableport,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,Fusion of 'lovable' and 'port'; purpose unclear from fragments alone,11,48,0.000502,2026-09-13T08:41:51Z
5a0a4ec0974e8a71d72d5e68eceac729,fasthat,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Coined-looking word, no clear function word, purpose unknown",11,39,0.000412,2026-09-13T08:41:51Z
639ba3ae1ac654dafb2c671e07c004a7,landing-page,Site and portfolio,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'Landing-page' plainly names the artefact the software produces.,11,52,0.000542,2026-09-13T08:41:51Z
659961c6fd823314df4a845786c12e1d,youtube-clone,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,'Clone' names are explicitly listed as Cannot tell,13,39,0.000416,2026-09-13T08:41:52Z
4a45fad3654953b99eb3ab4e9292b6c4,fdsvsdkvrghtr,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Random unreadable characters, no discernible words or meaning",19,37,0.000408,2026-09-13T08:41:52Z
d2e6bb04a8ec3a605ddf93a486bc0777,uni-sgi-project,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,Acronym 'sgi' and 'uni' fragment unclear; project purpose vague,55,48,0.000590,2026-09-13T08:41:53Z
9b46f1fc8230ed6793e7ad1cbf7553ff,vamos-expeditions-page,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'expeditions-page' plainly names the site's subject and artefact type.,17,55,0.000584,2026-09-13T08:41:53Z
d135a99f29591ecbd1aee4fb7e4216b9,vrukshavalli-ai-garden,Property and home,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'garden' plainly names domain; 'ai' function word for tech,20,54,0.000580,2026-09-13T08:41:53Z
1822232e180072628092220bdb3aed0e,equs-smart-assist,Creative and media,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'smart-assist' plainly names an assistant function,15,49,0.000520,2026-09-13T08:41:54Z
59a4f2c45497eabb65b83419b7c5037d,event-status-manager-main,Community and events,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"Words 'event', 'status', 'manager' plainly name its function.",15,54,0.000570,2026-09-13T08:41:55Z
6a7bcf0aab35c486782a90d98559ea65,avara-web-magic,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"'Avara' unknown coined/foreign word, 'magic' vague, purpose unclear",14,49,0.000518,2026-09-13T08:41:55Z
6b36f9115f741a6d8a5c00faad10193e,linkit-custom,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"'Linkit' is vague wordplay/brand, 'custom' is generic modifier, purpose unclear",13,54,0.000566,2026-09-13T08:41:55Z
789de4fd7d88600baadb367900397f60,aurora-ignite,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,No page title given; 'aurora' and 'ignite' unrelated to unknown purpose,14,48,0.000508,2026-09-13T08:41:56Z
c3a6d8f84abd8a38b0e1cda333868b8a,final_brd,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,'Final' and 'brd' fragment give no clear function,11,37,0.000392,2026-09-13T08:41:56Z
90107590f6ba52f43ac71c3e155d1c76,marketplace,Shop and commerce,namestyle,claude-sonnet-5,3,"Generic (names the thing itself: 'tracker', 'shop')",Whole name is just the common noun 'marketplace'.,11,52,0.000542,2026-09-13T08:41:57Z
38f6de47c6ee981aaf4ab2d977ef0344,ultra-virais,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"'Ultra' and 'virais' (viral) are vague, purpose unclear",13,45,0.000476,2026-09-13T08:41:57Z
3de2faf590234c1ca89b904c0914daa0,airbnb-navbar-display,Travel and hospitality,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'navbar' and 'display' plainly name a UI component function,17,52,0.000554,2026-09-13T08:41:58Z
d597ea2e529632b27495dc6f51ff88e5,test-brentwood-durdhini-5.0,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Test/place-name combo, no clear function word describing purpose.",22,38,0.000424,2026-09-13T08:41:58Z
b26bde0044da6d5af226eb00fa16c642,parth-roshni-s-love-story,Creative and media,namestyle,claude-sonnet-5,3,Cannot tell,"Personal names plus generic 'love story' phrase, unclear software purpose",19,43,0.000468,2026-09-13T08:41:58Z
29b37d11f7f90371121426c83449bfdd,indian-rulers-legacy,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'Indian rulers' names the domain; 'legacy' describes the historical chronology content.,34,61,0.000678,2026-09-13T08:41:59Z
0e2c7ae7cdfd8fcc85e473daf5c7d019,book2calendar-ai,AI and chatbots,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'book' and 'calendar' plainly name the function, plus AI descriptor",15,58,0.000610,2026-09-13T08:41:59Z
039e635952b7ef025c75abb953b6cc3a,ecc-westafricaflow-22,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'flow' with region name suggests process, no plain function word",19,58,0.000618,2026-09-13T08:42:00Z
d12ef34c1811d5619a7242653ec511d0,redsens-agent-panel,Trackers and dashboards,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'panel' and 'agent' plainly name a control interface function,16,52,0.000552,2026-09-13T08:42:00Z
5dca7cc905a429f865fb81237da7b2ff,aptitude-connect,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"Aptitude plus connect suggests skills matching, no plain function word",14,63,0.000658,2026-09-13T08:42:01Z
f72f97b60e508202b7e9a5a988dfe7e7,dough-dream-engine-main,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'dough-dream-engine' evokes baking/finance fantasy metaphorically, no plain function word present.",17,75,0.000784,2026-09-13T08:42:01Z
9ac26fb2ba384d87d198bdfb578a461c,cet-prep-companion,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'prep' names exam preparation function, 'companion' supports it",15,53,0.000560,2026-09-13T08:42:02Z
6f32050f08d4bb8ae551b18b9e242ea4,do-scan-landing-page,Site and portfolio,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'scan' and 'landing-page' plainly name function and artefact.,16,54,0.000572,2026-09-13T08:42:02Z
c06cc38c9b14685bba73fc6f594b8b31,the-music,Creative and media,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'Music' plainly names the domain/subject of the software.,10,50,0.000520,2026-09-13T08:42:03Z
03a4f83f281d016318ce3a99c0690296,guard-guard-watch,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'Guard' and 'watch' plainly name protective monitoring function repeatedly.,15,60,0.000630,2026-09-13T08:42:03Z
1d8acca4026c571a141493f995d3a49c,defend-v2,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,'Defend' is vague; purpose unclear without more context,12,37,0.000394,2026-09-13T08:42:03Z
9fcbe5b46bec999fa451838fa2de457f,amrit-s-investment-hub,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'investment-hub' plainly names financial domain and function word.,18,51,0.000546,2026-09-13T08:42:04Z
94eeb1a991842cd5ce25024036a8919b,furnish-flow-50,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'furnish' hints furniture, 'flow' is connective wordplay, no plain function word",15,70,0.000730,2026-09-13T08:42:04Z
17cc291d1835abd0874319e19a266b16,sesame-square-naija-hub,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"Naija-hub suggests a community platform, but no plain function word",18,61,0.000646,2026-09-13T08:42:05Z
9f61fdd42221b8532ca940249773c54d,sacredshifter-5d30ae02,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Compound word plus hash fragment, purpose unclear",20,37,0.000410,2026-09-13T08:42:06Z
d9e1772e55459607fc79f213c37555b4,react-royale-89,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Arbitrary-sounding words with random suffix, purpose unclear",13,42,0.000446,2026-09-13T08:42:06Z
616175cfe4dcfde97af861de3296caba,applicationtracking,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'application' and 'tracking' plainly name the software's function.,13,51,0.000536,2026-09-13T08:42:06Z
c21459e3f2c6568c14aa09d46dc8ec60,faculty-course-registration,Learning and study,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'faculty', 'course', 'registration' plainly name the domain and function",15,56,0.000590,2026-09-13T08:42:06Z
e576b7fb271ddfd12bf08d23ddf1d5ca,voice-my-71,AI and chatbots,namestyle,claude-sonnet-5,3,Cannot tell,"Fragment 'voice-my-71' with numeric suffix, unclear purpose",13,46,0.000486,2026-09-13T08:42:08Z
6918be2ccd0af2354848898a654b1ec1,hierovision-website,Site and portfolio,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'website' is a plain function word describing the software's form.,13,48,0.000506,2026-09-13T08:42:08Z
779e067ea620be689ad3ed01607c7c76,movietix,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'movie' and 'tix' (tickets) plainly name the domain and function,10,57,0.000590,2026-09-13T08:42:08Z
aaadbba10cdb366fb089a4f0c0edcfe4,child-scan-hub,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'scan' and 'hub' name function; 'child' names audience/domain,14,56,0.000588,2026-09-13T08:42:08Z
20886552f95bec3c44c52a2037152dba,tax-savvy-freelancer-ai,Money and admin,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'tax', 'freelancer' name domain and audience plainly, plus 'ai' function.",21,62,0.000662,2026-09-13T08:42:09Z
a9fbf87bf6f26cfde1cc5a107127cfce,wood-inventory-tracker,Trackers and dashboards,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'inventory' and 'tracker' plainly name function; domain 'wood' specifies further.,17,63,0.000664,2026-09-13T08:42:10Z
487094d97e9df9a26e7a3f24034b1f94,siksha-sparkle-learn-01,Learning and study,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'Siksha' (education) and 'learn' plainly name learning purpose.,20,57,0.000610,2026-09-13T08:42:10Z
435deb8e207aa14561bfdbe44b53ef3a,blocktek-radio-web3,News and information,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"Blocktek and web3 suggest blockchain tech; radio hints at streaming, needs imagination.",17,74,0.000774,2026-09-13T08:42:10Z
777ca41d052aa431427732f45cfd09ea,julius-cloud-architect-portfolio,Property and home,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'portfolio' plainly names the artefact; 'cloud-architect' names the audience/domain.,21,64,0.000682,2026-09-13T08:42:11Z
b9a7572ca769fa2792143c1a9f273640,menopause-makeup-fix,Beauty and fashion,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'menopause' names audience, 'makeup-fix' names the function",17,54,0.000574,2026-09-13T08:42:11Z
ab8585859c43ef54e4856802793d0e76,j-happy-paths-52,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Generic hackathon-style test name, no clear function word indicated",22,39,0.000434,2026-09-13T08:42:12Z
b6f0bf6d147d95601541e5e39bf817a3,pho,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Single real word 'pho', purpose unknown from name alone.",9,38,0.000398,2026-09-13T08:42:12Z
b0ded1404e9f5b1ae7f451e9d5bd503f,scory-completo,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"'scory' fragment unclear, 'completo' generic descriptor, purpose unknown",12,48,0.000504,2026-09-13T08:42:13Z
6140a56497909f5578a373c9c1e2490f,unilink-portal,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'Portal' names function; 'uni' hints audience, plain word present.",13,55,0.000576,2026-09-13T08:42:13Z
6d2df5a834dc1e2e0e6d4d445979033c,devi-newsletter-studio,Creative and media,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'newsletter' names domain, 'studio' names creation tool function.",17,54,0.000574,2026-09-13T08:42:14Z
36d9a0f371df747603284b1610048a9a,busca-preco,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'busca-preco' means 'price search', plainly names its function",12,52,0.000544,2026-09-13T08:42:14Z
6de9331060630becdf51b6665ebc7879,top-1-chat,AI and chatbots,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'chat' names the function directly,13,42,0.000446,2026-09-13T08:42:14Z
1556e462401863287610eb1997fb037e,student-beacon-view,Learning and study,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'student' is audience, but 'beacon-view' is metaphorical, not plain function word",14,69,0.000718,2026-09-13T08:42:16Z
6053e4f08a89c7e613beecd0c230e8d9,echelon,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Real word, purpose unknown without title context",10,32,0.000340,2026-09-13T08:42:16Z
956ca6b937794b4f25c0999e0c145223,phs-rugby-hub,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'rugby-hub' names domain and hub function plainly,16,51,0.000542,2026-09-13T08:42:16Z
358c5686d4d35b14371ba7f543eefe98,sample-business-ui,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'business' and 'ui' plainly describe a business user interface sample.,14,54,0.000568,2026-09-13T08:42:16Z
03fee23bca06def2fa1b9f9869c98466,kondo,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Real word (Marie Kondo reference?), purpose unknown, no title given",10,44,0.000460,2026-09-13T08:42:17Z
9847ac691c2d1901b115d834e5f7a9ea,my-logo-style,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'logo' and 'style' plainly name the software's function/domain.,13,53,0.000556,2026-09-13T08:42:18Z
4d814aa63ddfa4eb84078075b24d4879,journey-seeker-web,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'journey-seeker' is metaphorical, no plain function word besides generic 'web'",15,69,0.000720,2026-09-13T08:42:18Z
f625b69a7eb90cc43a675ae476187c80,oem-scan-genius,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'scan' hints at function; 'genius' is evocative wordplay, not plain descriptor.",15,71,0.000740,2026-09-13T08:42:18Z
826dde874a39f4873edf4d8e7967772c,deal-calculator-pro,Utilities and converters,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'calculator' plainly names function; 'deal' and 'pro' describe domain/quality.,16,62,0.000652,2026-09-13T08:42:19Z
454003171a9a6260a588a91dfe9d6b84,bch-frontend,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,BCH is unclear acronym; 'frontend' alone doesn't reveal specific function,13,48,0.000506,2026-09-13T08:42:19Z
e555f78beec98651f655e22cfeaf2e9c,yuvanext,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Fused word 'yuva'+'next', purpose unclear, no plain function word",12,45,0.000474,2026-09-13T08:42:20Z
808f47fb9e190c0d772d13726b0a7e47,guardian-angel-now,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Guardian-angel' is metaphorical protection imagery; 'now' adds urgency, no plain function word.",15,77,0.000800,2026-09-13T08:42:20Z
8a86937209256375e82c145c8c7fe668,unamar-lead-capture-flow,Business and clients,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'lead-capture' plainly names the software's function; 'flow' adds process description.,19,58,0.000618,2026-09-13T08:42:21Z
924cc2926b08b7084bf21f749213e774,wardconnect-gateway,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'Gateway' names a connectivity function; 'ward' names healthcare audience/domain.,16,62,0.000652,2026-09-13T08:42:21Z
8750f6cd97407d743b161eccd553cac3,dance_with_riya,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Personal name plus 'dance' phrase, unclear software purpose",14,41,0.000438,2026-09-13T08:42:22Z
bee56997e6f882a2a5aca79b94c80920,pixel-perfect-partners,Creative and media,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),'Pixel-perfect' and 'partners' evoke design collaboration without naming a function directly.,17,72,0.000754,2026-09-13T08:42:22Z
d5fc80afdca9b3c816d2130f9635a673,nasa-team-astrocast,Faith and culture,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'astrocast' evokes space broadcasting metaphor, no plain function word present",17,67,0.000704,2026-09-13T08:42:23Z
a96bf5de89557defa2cbb7ca3d02d660,pixel-perfect-clone,Creative and media,namestyle,claude-sonnet-5,3,Cannot tell,'Clone' names are explicitly listed as Cannot tell category,17,40,0.000434,2026-09-13T08:42:23Z
60ab05e0e7e26246ad4120f67efd4bf2,smiley-x-o-net,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Fragment 'smiley-x-o-net' unclear purpose, no plain function word present",16,48,0.000512,2026-09-13T08:42:23Z
9f19ecf6a639ad2f2340773e640e27d1,repair-hub-mumbai,AI and chatbots,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'repair' names the function, 'hub' the service, 'mumbai' the location.",17,58,0.000614,2026-09-13T08:42:24Z
91364ffd61b8c86647c0bfbb549b3290,futebol,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Just 'football' in Portuguese, purpose relation unknown",10,40,0.000420,2026-09-13T08:42:24Z
88a0d80f39a026078e47597c660dbe84,image-gen,Creative and media,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'image' names artefact, 'gen' abbreviates generation, a plain function description",11,59,0.000612,2026-09-13T08:42:25Z
ff44bfa2695c094e3a60b979e81ee603,marblemanagement,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'management' plainly names the function; 'marble' is a decorative modifier.,13,56,0.000586,2026-09-13T08:42:26Z
9b11b28b3b4a74173f1475bc9ec827f1,architect-s-eye,Property and home,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'architect's eye' evokes design vision, metaphorical, no plain function word",14,66,0.000688,2026-09-13T08:42:26Z
e0611f99d053fd070ede514add45b227,lanz-reseller-hub,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'reseller' and 'hub' plainly name audience and function of platform.,63,55,0.000676,2026-09-13T08:42:26Z
dff49ad728475d45a1b5374b9aaefab9,simple-programmer-grid,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Words 'simple', 'programmer', 'grid' don't clearly name a function",16,45,0.000482,2026-09-13T08:42:27Z
4ccc6a12bb3c2b01b2e009ed7bb1b65d,teamwellycom,Community and events,namestyle,claude-sonnet-5,3,Cannot tell,"Team name plus 'com', purpose unclear from fragment alone",13,40,0.000426,2026-09-13T08:42:27Z
83080c65b6537f353d1cf25a3f23cb57,construction-two,Property and home,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'construction' plainly names the industry/function; 'two' is a filler word,41,56,0.000642,2026-09-13T08:42:27Z
3bea651c0a9578db2fbede907e4b5832,doctori-ai,AI and chatbots,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'Doctori' names medical function, 'AI' notes technology, describes health assistant",37,60,0.000674,2026-09-13T08:42:28Z
1f3f0ab3394618834764f0f7428ecef0,inclusive-system,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,Vague adjective-plus-noun combination with no clear function or domain named.,13,42,0.000446,2026-09-13T08:42:29Z
7b5d11d5b18c7186ca13606f8b40ae41,portfolio,Site and portfolio,namestyle,claude-sonnet-5,3,"Generic (names the thing itself: 'tracker', 'shop')","Name is just 'portfolio', the common noun for the product category.",11,54,0.000562,2026-09-13T08:42:29Z
26b25c952fa1d1765f75733e179b5927,catalog-canvas,Creative and media,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'Catalog' plainly names function; canvas is decorative addition.,14,55,0.000578,2026-09-13T08:42:29Z
fa795b5c3fdfb0eb1f5c86ae69778229,ai-build-studio,Creative and media,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'build' and 'studio' plainly name a software-building tool,14,52,0.000548,2026-09-13T08:42:30Z
9a4b9af2e57557f734de8fa9a001cb2e,client-project,Business and clients,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'client' and 'project' plainly name the work domain and audience,10,52,0.000540,2026-09-13T08:42:31Z
0f29ce4f1e9b755d6d3d452574c710d7,adhd-score-buddy,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'score' names function, 'adhd' names domain, 'buddy' is decorative",16,59,0.000622,2026-09-13T08:42:31Z
63516591a7af3b6f096a81d2b493f077,digital-keepsake-ai,AI and chatbots,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'keepsake' names artefact, 'digital' and 'ai' describe function",17,58,0.000614,2026-09-13T08:42:31Z
39a987bce16469d40e20794d8807215d,kepa-recycle-connect,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'Recycle' names the function; 'connect' supports connecting recyclers, plainly descriptive.",17,66,0.000694,2026-09-13T08:42:32Z
9b8954188e948c7c80518cf6b28ffebe,portfolio,Site and portfolio,namestyle,claude-sonnet-5,3,"Generic (names the thing itself: 'tracker', 'shop')",Name is just the common noun 'portfolio' itself,11,52,0.000542,2026-09-13T08:42:33Z
8b5d7f5c7f68b16c758195359832bde0,personal-canvas-creation,Creative and media,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Canvas' and 'creation' evoke creative work metaphorically, no plain function word",16,70,0.000732,2026-09-13T08:42:33Z
6714bba9b34649c2e6ecbed88baa5612,ali-connects,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'connects' with brand-like 'ali' name, no plain function word present",12,63,0.000654,2026-09-13T08:42:33Z
7b1484de2c7ae44da8b7e05ddeb7d736,tsrfmultisports.,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Acronym-like fragment fused with 'multisports', purpose unclear from name alone.",16,47,0.000502,2026-09-13T08:42:34Z
53d9c2e9a1ab661cdbdc8429569b3574,zapcart-price-pilot-mobile,Creative and media,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'Cart' and 'price' name the shopping/pricing function; 'pilot' suggests automation.,21,65,0.000692,2026-09-13T08:42:34Z
951729fe1ade7bc8c74f7696ea7bb5bb,travel-mate-ai-63,Travel and hospitality,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'travel' names the domain, 'mate' the assistant role, 'ai' the tech",17,61,0.000644,2026-09-13T08:42:35Z
bf12fd293e42609b3665c0dd5a3768a0,notepilot1-5,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'note' plus 'pilot' evokes guided note-taking metaphor, not literal function",14,70,0.000728,2026-09-13T08:42:35Z
